variant,library_family,corner,size_bytes,relative_path,selected_target
sky130A,,top_gpiovrefv2_ss_ff_100C_1v60_5v50,11953,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_gpiovrefv2_ss_ff_100C_1v60_5v50.lib,no
sky130A,,top_gpiovrefv2_ss_ff_n40C_1v35_5v50,11953,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_gpiovrefv2_ss_ff_n40C_1v35_5v50.lib,no
sky130A,,top_gpiovrefv2_ss_ff_n40C_1v60_1v65,11953,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_gpiovrefv2_ss_ff_n40C_1v60_1v65.lib,no
sky130A,,top_gpiovrefv2_ss_ff_n40C_1v60_5v50,11953,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_gpiovrefv2_ss_ff_n40C_1v60_5v50.lib,no
sky130A,,top_gpiovrefv2_ss_ss_100C_1v40_1v65,11953,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_gpiovrefv2_ss_ss_100C_1v40_1v65.lib,no
sky130A,,top_gpiovrefv2_ss_ss_100C_1v60_1v65,11953,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_gpiovrefv2_ss_ss_100C_1v60_1v65.lib,no
sky130A,,top_gpiovrefv2_ss_ss_100C_1v60_3v00,11953,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_gpiovrefv2_ss_ss_100C_1v60_3v00.lib,no
sky130A,,top_gpiovrefv2_ss_ss_n40C_1v35_1v65,11953,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_gpiovrefv2_ss_ss_n40C_1v35_1v65.lib,no
sky130A,,top_gpiovrefv2_ss_ss_n40C_1v40_1v65,11953,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_gpiovrefv2_ss_ss_n40C_1v40_1v65.lib,no
sky130A,,top_gpiovrefv2_ss_ss_n40C_1v60_1v65,11953,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_gpiovrefv2_ss_ss_n40C_1v60_1v65.lib,no
sky130A,,top_gpiovrefv2_tt_tt_025C_1v80_3v30,11953,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_gpiovrefv2_tt_tt_025C_1v80_3v30.lib,no
sky130A,,top_ground_hvc_wpad_ff_100C_1v95_5v50_1v65,4798,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ff_100C_1v95_5v50_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ff_100C_1v95_5v50_5v50,4796,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ff_100C_1v95_5v50_5v50.lib,no
sky130A,,top_ground_hvc_wpad_ff_n40C_1v95_5v50_1v65,4796,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ff_n40C_1v95_5v50_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ff_n40C_1v95_5v50_5v50,4796,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ff_n40C_1v95_5v50_5v50.lib,no
sky130A,,top_ground_hvc_wpad_ff_ss_100C_1v65_1v65_1v65,4804,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ff_ss_100C_1v65_1v65_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ff_ss_100C_1v95_1v95_1v65,4804,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ff_ss_100C_1v95_1v95_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ff_ss_100C_1v95_1v95_1v95,4804,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ff_ss_100C_1v95_1v95_1v95.lib,no
sky130A,,top_ground_hvc_wpad_ff_ss_100C_1v95_5v50_1v65,4804,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ff_ss_100C_1v95_5v50_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ff_ss_n40C_1v65_1v65_1v65,4802,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ff_ss_n40C_1v65_1v65_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ff_ss_n40C_1v95_1v95_1v65,4802,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ff_ss_n40C_1v95_1v95_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ff_ss_n40C_1v95_1v95_1v95,4802,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ff_ss_n40C_1v95_1v95_1v95.lib,no
sky130A,,top_ground_hvc_wpad_ff_ss_n40C_1v95_5v50_1v65,4802,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ff_ss_n40C_1v95_5v50_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ss_100C_1v40_1v65_1v65,4797,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_100C_1v40_1v65_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ss_100C_1v60_1v65_1v65,4797,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_100C_1v60_1v65_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ss_100C_1v60_3v00_3v00,4797,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_100C_1v60_3v00_3v00.lib,no
sky130A,,top_ground_hvc_wpad_ss_100C_1v60_5v50_1v65,4797,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_100C_1v60_5v50_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ss_ff_100C_1v40_5v50_5v50,4803,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_ff_100C_1v40_5v50_5v50.lib,no
sky130A,,top_ground_hvc_wpad_ss_ff_100C_1v60_5v50_1v65,4805,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_ff_100C_1v60_5v50_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ss_ff_100C_1v60_5v50_5v50,4805,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_ff_100C_1v60_5v50_5v50.lib,no
sky130A,,top_ground_hvc_wpad_ss_ff_n40C_1v35_5v50_5v50,4803,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_ff_n40C_1v35_5v50_5v50.lib,no
sky130A,,top_ground_hvc_wpad_ss_ff_n40C_1v60_5v50_1v65,4803,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_ff_n40C_1v60_5v50_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ss_ff_n40C_1v60_5v50_5v50,4803,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_ff_n40C_1v60_5v50_5v50.lib,no
sky130A,,top_ground_hvc_wpad_ss_n40C_1v35_1v65_1v65,4795,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_n40C_1v35_1v65_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ss_n40C_1v40_1v65_1v65,4795,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_n40C_1v40_1v65_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ss_n40C_1v60_1v65_1v65,4795,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_n40C_1v60_1v65_1v65.lib,no
sky130A,,top_ground_hvc_wpad_ss_n40C_1v60_5v50_1v65,4795,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_ss_n40C_1v60_5v50_1v65.lib,no
sky130A,,top_ground_hvc_wpad_tt_025C_1v80_3v30_3v30,4792,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_hvc_wpad_tt_025C_1v80_3v30_3v30.lib,no
sky130A,,top_ground_lvc_wpad_ff_100C_1v95_5v50,5863,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ff_100C_1v95_5v50.lib,no
sky130A,,top_ground_lvc_wpad_ff_100C_1v95_5v50_1v65,5241,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ff_100C_1v95_5v50_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ff_n40C_1v95_5v50,5859,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ff_n40C_1v95_5v50.lib,no
sky130A,,top_ground_lvc_wpad_ff_n40C_1v95_5v50_1v65,5243,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ff_n40C_1v95_5v50_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ff_ss_100C_1v65_1v65_1v65,5248,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ff_ss_100C_1v65_1v65_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ff_ss_100C_1v95_1v95_1v65,5248,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ff_ss_100C_1v95_1v95_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ff_ss_100C_1v95_1v95_1v95,5248,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ff_ss_100C_1v95_1v95_1v95.lib,no
sky130A,,top_ground_lvc_wpad_ff_ss_n40C_1v65_1v65_1v65,5248,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ff_ss_n40C_1v65_1v65_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ff_ss_n40C_1v95_1v95_1v65,5248,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ff_ss_n40C_1v95_1v95_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ff_ss_n40C_1v95_1v95_1v95,5248,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ff_ss_n40C_1v95_1v95_1v95.lib,no
sky130A,,top_ground_lvc_wpad_ss_100C_1v40_1v65,5887,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_100C_1v40_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ss_100C_1v45_1v65,5903,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_100C_1v45_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ss_100C_1v60_1v65,5867,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_100C_1v60_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ss_100C_1v60_3v00,5875,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_100C_1v60_3v00.lib,no
sky130A,,top_ground_lvc_wpad_ss_100C_1v60_5v50_1v65,5241,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_100C_1v60_5v50_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ss_100C_1v95_1v95,5151,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_100C_1v95_1v95.lib,no
sky130A,,top_ground_lvc_wpad_ss_ff_100C_1v40_5v50_5v50,5249,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_ff_100C_1v40_5v50_5v50.lib,no
sky130A,,top_ground_lvc_wpad_ss_ff_100C_1v60_5v50_5v50,5248,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_ff_100C_1v60_5v50_5v50.lib,no
sky130A,,top_ground_lvc_wpad_ss_ff_n40C_1v35_5v50_5v50,5248,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_ff_n40C_1v35_5v50_5v50.lib,no
sky130A,,top_ground_lvc_wpad_ss_ff_n40C_1v60_5v50_5v50,5248,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_ff_n40C_1v60_5v50_5v50.lib,no
sky130A,,top_ground_lvc_wpad_ss_n40C_1v35_1v65_1v65,5241,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_n40C_1v35_1v65_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ss_n40C_1v40_1v65,5889,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_n40C_1v40_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ss_n40C_1v45_1v65,5901,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_n40C_1v45_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ss_n40C_1v60_1v65,5859,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_n40C_1v60_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ss_n40C_1v60_5v50_1v65,5241,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_n40C_1v60_5v50_1v65.lib,no
sky130A,,top_ground_lvc_wpad_ss_n40C_1v95_1v95,5150,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_ss_n40C_1v95_1v95.lib,no
sky130A,,top_ground_lvc_wpad_tt_025C_1v80_3v30,5859,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_tt_025C_1v80_3v30.lib,no
sky130A,,top_ground_lvc_wpad_tt_100C_1v80_3v30,5869,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_ground_lvc_wpad_tt_100C_1v80_3v30.lib,no
sky130A,,top_hvclamp_ff_100C_1v95_5v50,3119,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclamp_ff_100C_1v95_5v50.lib,no
sky130A,,top_hvclamp_ff_n40C_1v95_5v50,3094,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclamp_ff_n40C_1v95_5v50.lib,no
sky130A,,top_hvclamp_ss_100C_1v40_1v65,3137,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclamp_ss_100C_1v40_1v65.lib,no
sky130A,,top_hvclamp_ss_100C_1v45_1v65,3149,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclamp_ss_100C_1v45_1v65.lib,no
sky130A,,top_hvclamp_ss_100C_1v60_1v65,3115,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclamp_ss_100C_1v60_1v65.lib,no
sky130A,,top_hvclamp_ss_100C_1v60_3v00,3122,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclamp_ss_100C_1v60_3v00.lib,no
sky130A,,top_hvclamp_ss_n40C_1v40_1v65,3123,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclamp_ss_n40C_1v40_1v65.lib,no
sky130A,,top_hvclamp_ss_n40C_1v45_1v65,3134,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclamp_ss_n40C_1v45_1v65.lib,no
sky130A,,top_hvclamp_ss_n40C_1v60_1v65,3093,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclamp_ss_n40C_1v60_1v65.lib,no
sky130A,,top_hvclamp_tt_025C_1v80_3v30,3090,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclamp_tt_025C_1v80_3v30.lib,no
sky130A,,top_hvclamp_tt_100C_1v80_3v30,3116,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclamp_tt_100C_1v80_3v30.lib,no
sky130A,,top_hvclampv2_ff_100C_1v95_5v50_1v65,3247,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ff_100C_1v95_5v50_1v65.lib,no
sky130A,,top_hvclampv2_ff_100C_1v95_5v50_5v50,3245,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ff_100C_1v95_5v50_5v50.lib,no
sky130A,,top_hvclampv2_ff_n40C_1v95_5v50_1v65,3227,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ff_n40C_1v95_5v50_1v65.lib,no
sky130A,,top_hvclampv2_ff_n40C_1v95_5v50_5v50,3227,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ff_n40C_1v95_5v50_5v50.lib,no
sky130A,,top_hvclampv2_ff_ss_100C_1v65_1v65_1v65,3237,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ff_ss_100C_1v65_1v65_1v65.lib,no
sky130A,,top_hvclampv2_ff_ss_100C_1v95_1v95_1v65,3237,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ff_ss_100C_1v95_1v95_1v65.lib,no
sky130A,,top_hvclampv2_ff_ss_100C_1v95_1v95_1v95,3237,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ff_ss_100C_1v95_1v95_1v95.lib,no
sky130A,,top_hvclampv2_ff_ss_100C_1v95_5v50_1v65,3237,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ff_ss_100C_1v95_5v50_1v65.lib,no
sky130A,,top_hvclampv2_ff_ss_n40C_1v65_1v65_1v65,3235,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ff_ss_n40C_1v65_1v65_1v65.lib,no
sky130A,,top_hvclampv2_ff_ss_n40C_1v95_1v95_1v65,3235,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ff_ss_n40C_1v95_1v95_1v65.lib,no
sky130A,,top_hvclampv2_ff_ss_n40C_1v95_1v95_1v95,3235,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ff_ss_n40C_1v95_1v95_1v95.lib,no
sky130A,,top_hvclampv2_ff_ss_n40C_1v95_5v50_1v65,3235,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ff_ss_n40C_1v95_5v50_1v65.lib,no
sky130A,,top_hvclampv2_ss_100C_1v40_1v65_1v65,3246,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ss_100C_1v40_1v65_1v65.lib,no
sky130A,,top_hvclampv2_ss_100C_1v60_1v65_1v65,3246,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ss_100C_1v60_1v65_1v65.lib,no
sky130A,,top_hvclampv2_ss_100C_1v60_3v00_3v00,3246,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ss_100C_1v60_3v00_3v00.lib,no
sky130A,,top_hvclampv2_ss_100C_1v60_5v50_1v65,3246,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ss_100C_1v60_5v50_1v65.lib,no
sky130A,,top_hvclampv2_ss_ff_100C_1v40_5v50_5v50,3236,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ss_ff_100C_1v40_5v50_5v50.lib,no
sky130A,,top_hvclampv2_ss_ff_100C_1v60_5v50_1v65,3238,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ss_ff_100C_1v60_5v50_1v65.lib,no
sky130A,,top_hvclampv2_ss_ff_100C_1v60_5v50_5v50,3238,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130A/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_hvclampv2_ss_ff_100C_1v60_5v50_5v50.lib,no
